sale_id,event_id,buyer_name,buyer_email,buyer_phone,qty,subtotal,channel,purchased_at
ft_sal_003344,ft_evt_0061,juan restrepo,juan.restrepo76@gmial.com,3053032212,3,150000,WEB,2026-07-17 08:30:00
ft_sal_003345,ft_evt_0061,alejandro ortiz,alejandro.ortiz95@gmail.com,573080601566,2,90000,BOX_OFFICE,2026-07-24 06:30:00
ft_sal_003346,ft_evt_0061,Andrea Rodriguez,andrearodriguez478@gmail.com,327 746 2416,2,84000,WEB,2026-07-14 14:30:00
ft_sal_003347,ft_evt_0061,Mariana Gómez,mariana.gomez93@gmail.com,3080287302,1,0,BOX_OFFICE,2026-07-24 08:30:00
ft_sal_003348,ft_evt_0061,Santiago Valencia,santiago.valencia@gmail.com,(+57) 305-550-0429,1,0,BOX_OFFICE,2026-07-24 03:30:00
ft_sal_003349,ft_evt_0061,cristian rojas,laura.ospina968@gmail.com,(+57) 327-164-6026,2,120000,WEB,2026-07-10 02:30:00
ft_sal_003350,ft_evt_0061,Diana Cárdenas,diana.ardenas73@gmail.com,+57 321 2712487,2,98000,BOX_OFFICE,2026-07-24 02:30:00
ft_sal_003351,ft_evt_0061,Mateo Zapata,mateo.zapata54@gmail.com,+57 310 2673166,2,116000,WEB,2026-07-09 16:30:00
ft_sal_003352,ft_evt_0061,PAULA GUERRERO,paula.guerrero60@gmail.com,+57 313 3898310,1,44000,ADMIN,2026-07-11 12:30:00
ft_sal_003353,ft_evt_0061,nicolás cárdenas,nicolas.cardenas61@hotmail.com,3234841624,1,48000,BOX_OFFICE,2026-07-24 04:30:00
ft_sal_003354,ft_evt_0061,Felipe Gómez,sebastian.ospina545@gmail.com,3099911893,4,400000,WEB,2026-07-12 14:30:00
ft_sal_003355,ft_evt_0061,Diana Restrepo López,dianarestrepo564@gmail.com,573023124473,6,546000,WEB,2026-07-09 08:30:00
ft_sal_003356,ft_evt_0061,Julián Cárdenas,juliancardenas840@gmail.com,573150608065,3,165000,WEB,2026-07-09 06:30:00
ft_sal_003357,ft_evt_0061,Diana Muñoz,dianamunoz86@icloud.com,(+57) 302-938-3562,3,177000,WEB,2026-07-09 13:30:00
ft_sal_003358,ft_evt_0061,María Cárdenas,mariacardenas168@yahoo.com,+57 321 4979874,1,0,WEB,2026-07-13 17:30:00
ft_sal_003359,ft_evt_0061,Daniel Gómez,daniel.gomez381@gmail.com,(+57) 304-290-1817,1,59000,WEB,2026-07-18 05:30:00
ft_sal_003360,ft_evt_0061,esteban suárez,esteban.suarez@gmail.com,+57 301 4416266,4,388000,WEB,2026-07-15 18:30:00
ft_sal_003361,ft_evt_0061,Sara López,saralopez436@gmail.com,573001562822,2,188000,WEB,2026-07-03 19:30:00
ft_sal_003362,ft_evt_0061,Mariana González,mariana.gonzalez9@proton.me,(+57) 322-130-7871,4,184000,WEB,2026-07-14 13:30:00
ft_sal_003363,ft_evt_0061,Miguel Moreno Cifuentes,miguel.moreno+compras@yahoo.com,(+57) 307-988-5102,2,84000,WEB,2026-07-16 01:30:00
ft_sal_003364,ft_evt_0061,David Castro,davidcastro456@gmail.com,573224990660,1,45000,WEB,2026-07-17 11:30:00
ft_sal_003365,ft_evt_0061,M. Ortiz,mariaortiz460@gmail.com,573246958004,3,420000,BOX_OFFICE,2026-07-24 06:30:00
ft_sal_003366,ft_evt_0061,Natalia Jiménez,natalia.jimenez70+compras@gmail.com,3173251315,4,192000,WEB,2026-07-21 12:30:00
ft_sal_003367,ft_evt_0061,Daniela Guerrero,daniela.guerrero39+spam@hotmail.com,(+57) 328-884-9598,1,146000,BOX_OFFICE,2026-07-24 17:30:00
ft_sal_003368,ft_evt_0061,manuela gonzález,laura.quintero@proton.me,(+57) 309-098-9225,2,82000,WEB,2026-07-16 07:30:00
ft_sal_003369,ft_evt_0061,A. Cifuentes,andres.cifuentes435@hotmail.com,+57 312 6523621,1,142000,WEB,2026-07-12 09:30:00
ft_sal_003370,ft_evt_0061,Sebastián Arango,sebastianarango589@yahoo.com,573238526654,1,44000,WEB,2026-07-11 02:30:00
ft_sal_003371,ft_evt_0061,Laura Salazar,laurasalazar44@gmail.com,+57 317 2699524,2,108000,WEB,2026-07-16 18:30:00
ft_sal_003372,ft_evt_0061,Mateo Valencia,mateovalencia121@hotmail.com,3232238429,2,88000,ADMIN,2026-07-15 16:30:00
ft_sal_003373,ft_evt_0061,Santiago Muñoz,santiago.munoz383+compras@gmail.com,3158710945,4,568000,WEB,2026-07-08 02:30:00
ft_sal_003374,ft_evt_0061,Cristian Arango,cristian.arango2+compras@gmail.com,,2,96000,WEB,2026-07-11 08:30:00
ft_sal_003375,ft_evt_0061,Ximena Vargas Guerrero,ximenavargas429@icloud.com,(+57) 328-711-4678,1,40000,WEB,2026-07-19 04:30:00
ft_sal_003376,ft_evt_0061,Juliana Ortiz Rojas,juliana.ortiz789@hotmail.com,+57 323 9657625,3,144000,WEB,2026-07-15 00:30:00
ft_sal_003377,ft_evt_0061,Natalia López,natalialopez771@gmail.com,+57 314 8335442,1,55000,ADMIN,2026-07-18 02:30:00
ft_sal_003378,ft_evt_0061,F. Restrepo,felipe.restrepo45+compras@gmail.com,(+57) 315-476-3944,2,86000,WEB,2026-07-12 09:30:00
ft_sal_003379,ft_evt_0061,N. Arango,nataliaarango882@outlook.com,,2,122000,ADMIN,2026-07-16 11:30:00
ft_sal_003380,ft_evt_0061,Catalina Ramírez Hernández,catalina.ramirez65@gmail.com,3130362179,2,262000,WEB,2026-07-17 16:30:00
ft_sal_003381,ft_evt_0061,Ramírez Diana,dianaramirez486@gmail.com,573036367648,1,145000,WEB,2026-07-20 17:30:00
ft_sal_003382,ft_evt_0061,Carolina Guerrero,carolina.guerrero88@outlook.com,323 066 1037,2,182000,WEB,2026-07-19 04:30:00
ft_sal_003383,ft_evt_0061,Fabián Gómez,fabian.gomz@outlook.com,327 353 7393,2,90000,RRPP,2026-07-17 12:30:00
ft_sal_003384,ft_evt_0061,laura cárdenas,lauracardenas289@gmail.com,,1,56000,WEB,2026-07-12 06:30:00
ft_sal_003385,ft_evt_0061,Juan Jimenez,juan.jimenez@gmail.com,(+57) 312-187-2374,2,118000,WEB,2026-07-07 10:30:00
ft_sal_003386,ft_evt_0061,Miguel Valencia,miguel.valencia405@gmail.com,,1,104000,BOX_OFFICE,2026-07-24 03:30:00
ft_sal_003387,ft_evt_0061,MARIANA QUINTERO,marianaquintero888@gmail.com,+57 322 8171837,1,90000,WEB,2026-07-19 13:30:00
ft_sal_003388,ft_evt_0061,VALENTINA RESTREPO,natalia.lopez96@gmail.com,+57 306 1136462,2,296000,ADMIN,2026-07-17 11:30:00
ft_sal_003389,ft_evt_0061,Ricardo Rojas,ricardorojas257@gmail.com,302 411 9088,2,124000,RRPP,2026-07-13 14:30:00
ft_sal_003390,ft_evt_0061,ximena gonzález,ximenagonzalez218@gmail.com,322 648 2077,1,44000,WEB,2026-07-21 15:30:00
ft_sal_003391,ft_evt_0061,Céspedes Carolina,carolinacespedes130@hotmail.com,(+57) 318-613-5138,1,59000,RRPP,2026-07-16 16:30:00
ft_sal_003392,ft_evt_0061,Felipe Ospina,felipe.ospina121+compras@gmail.com,573130300899,1,59000,WEB,2026-07-13 20:30:00
ft_sal_003393,ft_evt_0061,Catalina Cifuentes,catalina.cifuentes828@gmial.com,310 143 8024,2,0,ADMIN,2026-07-17 18:30:00
ft_sal_003394,ft_evt_0061,Manuela Mejia,MANUELA.MEJIA35@OUTLOOK.COM,(+57) 310-973-5118,2,88000,WEB,2026-07-22 12:30:00
ft_sal_003395,ft_evt_0061,Manuela Cárdenas,manuela.cardenas936@gmail.com,+57 306 1483046,1,60000,BOX_OFFICE,2026-07-24 15:30:00
ft_sal_003396,ft_evt_0061,Alejandra Céspedes González,alejandracespedes518@gmail.com,573142673254,2,268000,WEB,2026-07-04 12:30:00
ft_sal_003397,ft_evt_0061,C. Muñoz,cristian.munoz95@gmail.com,+57 324 7454834,2,98000,WEB,2026-07-14 15:30:00
ft_sal_003398,ft_evt_0061,Salazar Julián,juliansalazar441@gmail.com,3273986869,1,147000,WEB,2026-07-21 10:30:00
ft_sal_003399,ft_evt_0061,Catalina Guerrero,catalina.guerrero475@gmail.com,(+57) 323-474-6987,3,186000,WEB,2026-07-16 00:30:00
ft_sal_003400,ft_evt_0061,Valentina Martinez,valentinamartinez277@gmail.com,323 715 4972,1,46000,WEB,2026-07-18 20:30:00
ft_sal_003401,ft_evt_0061,Cristian Suárez,cristian.suarez@gmail.com,327 997 0270,1,66000,WEB,2026-07-13 18:30:00
ft_sal_003402,ft_evt_0061,Quintero Laura,laura.quinero52@gmail.com,(+57) 328-888-8926,1,44000,WEB,2026-07-09 13:30:00
ft_sal_003403,ft_evt_0061,SANTIAGO ARANGO,santiago.arango66@gmial.com,319 682 5845,2,88000,WEB,2026-07-10 16:30:00
ft_sal_003404,ft_evt_0061,Sebastián Castro,sebastian.castro@hotmail.com,3218451180,2,124000,WEB,2026-07-14 17:30:00
ft_sal_003405,ft_evt_0061,Julián Castro,julian.castro@gmail.com,(+57) 321-737-9837,1,46000,WEB,2026-07-11 09:30:00
ft_sal_003406,ft_evt_0061,Esteban Hernández,esteban.hernandez52@proton.me,573201735706,1,43000,WEB,2026-07-17 06:30:00
ft_sal_003407,ft_evt_0061,Miguel Rojas,miguel.rojas992@gmail.com,3049922071,1,59000,WEB,2026-07-10 09:30:00
ft_sal_003408,ft_evt_0061,Nicolás Salazar,nicolassalazar106@icloud.com,573054375001,1,0,WEB,2026-07-08 06:30:00
ft_sal_003409,ft_evt_0061,Andrés Valencia,andres.valencia17@gmail.com,3193447044,1,60000,WEB,2026-07-15 09:30:00
ft_sal_003410,ft_evt_0061,Ximena Muñoz González,ximena.munoz74@outlook.com,+57 305 9447989,2,190000,ADMIN,2026-07-11 09:30:00
ft_sal_003411,ft_evt_0061,Diana López,dianalopez327@gmail.com,573097191320,4,184000,WEB,2026-07-18 04:30:00
ft_sal_003412,ft_evt_0061,Daniel Zapata Peña,daniel.zapata851@outlook.com,(+57) 320-125-1022,2,88000,WEB,2026-07-11 19:30:00
ft_sal_003413,ft_evt_0061,Mariana Gonzalez,marianagonzalez819@gmail.com,(+57) 305-788-0992,2,180000,WEB,2026-07-18 00:30:00
ft_sal_003414,ft_evt_0061,Tatiana Valencia,tatiana.valencia+eventos@hotmail.com,+57 326 2279839,3,141000,WEB,2026-07-07 12:30:00
ft_sal_003415,ft_evt_0061,Catalina Rodríguez,catalinarodriguez576@gmail.com,308 836 5960,1,60000,WEB,2026-07-16 05:30:00
ft_sal_003416,ft_evt_0061,González Paula,paula.gonzalez13@hotmail.com,573089475957,2,90000,WEB,2026-07-21 08:30:00
ft_sal_003417,ft_evt_0061,Mariana Salazar,mariana.salazar61@gmail.com,317 905 2781,2,84000,WEB,2026-07-18 07:30:00
ft_sal_003418,ft_evt_0061,Daniel Suárez,daniel.suaez98@hotmail.com,311 697 2390,3,126000,BOX_OFFICE,2026-07-24 17:30:00
ft_sal_003419,ft_evt_0061,Juliana López,juliana.lopez@gmail.com,+57 322 0421696,3,135000,WEB,2026-07-02 07:30:00
ft_sal_003420,ft_evt_0061,Diana Rojas,DIANA.ROJAS@GMAIL.COM,(+57) 302-980-9358,1,58000,WEB,2026-07-15 09:30:00
ft_sal_003421,ft_evt_0061,CAMILA MUÑOZ,camilamunoz754@gmail.com,573066733461,1,138000,BOX_OFFICE,2026-07-24 05:30:00
ft_sal_003422,ft_evt_0061,F. Cárdenas,felipecardenas731@hotmail.com,3153760509,2,132000,WEB,2026-07-17 02:30:00
ft_sal_003423,ft_evt_0061,Diana Arango,diana.arango@gmail.com,(+57) 300-196-5709,6,252000,WEB,2026-07-17 19:30:00
ft_sal_003424,ft_evt_0061,Esteban Castro,esteban.casro@hotmail.com,(+57) 325-538-8881,1,134000,WEB,2026-07-16 08:30:00
ft_sal_003425,ft_evt_0061,ESTEBAN LÓPEZ,estebanlopez604@gmail.com,3211033728,1,93000,WEB,2026-07-06 14:30:00
ft_sal_003426,ft_evt_0061,CAMILO BETANCUR,camilobetancur655@outlook.com,+57 305 7573840,2,96000,ADMIN,2026-07-19 10:30:00
ft_sal_003427,ft_evt_0061,María Bermúdez,mariabermudez757@icloud.com,573143676471,2,88000,WEB,2026-07-20 18:30:00
ft_sal_003428,ft_evt_0061,Mateo López,mateo.lopez@hotmail.com,(+57) 314-951-8164,2,0,WEB,2026-07-06 14:30:00
ft_sal_003429,ft_evt_0061,Carlos Suárez,carlos.suarez@gmial.com,3126289033,2,188000,BOX_OFFICE,2026-07-24 18:30:00
ft_sal_003430,ft_evt_0061,Isabella Suárez,isabellasuarez826@gmail.com,301 581 1752,1,47000,WEB,2026-07-09 12:30:00
ft_sal_003431,ft_evt_0061,Isabella Céspedes,isabella.cespedes103@gmail.com,(+57) 309-236-0470,1,46000,WEB,2026-07-17 03:30:00
ft_sal_003432,ft_evt_0061,Diana Cárdenas,fabian.quintero96@gmail.com,+57 311 6418454,1,89000,WEB,2026-07-13 01:30:00
ft_sal_003433,ft_evt_0061,Natalia Betancur Hernández,NATALIA.BETANCUR@HOTMAIL.COM,3224158908,2,268000,WEB,2026-07-19 08:30:00
ft_sal_003434,ft_evt_0061,Oscar Bermudez,oscarbermudez912@gmail.com,,3,144000,WEB,2026-07-13 04:30:00
ft_sal_003435,ft_evt_0061,Camilo Rodriguez,camilorodriguez422@outlook.com,+57 324 9222999,2,0,BOX_OFFICE,2026-07-24 20:30:00
ft_sal_003436,ft_evt_0061,Mariana González Cifuentes,marianagonzalez512@gmail.com,3259029322,1,62000,WEB,2026-07-16 03:30:00
ft_sal_003437,ft_evt_0061,Santiago Guerrero,santiago.guerrero@proton.me,3139302185,2,90000,BOX_OFFICE,2026-07-24 14:30:00
ft_sal_003438,ft_evt_0061,Isabella Suárez,isabella.suarez424@gmail.com,(+57) 327-105-3196,1,45000,BOX_OFFICE,2026-07-24 06:30:00
ft_sal_003439,ft_evt_0061,Ximena Salazar Suárez,ximea.salazar@hotmail.com,573243273485,1,138000,WEB,2026-07-19 09:30:00
ft_sal_003440,ft_evt_0061,santiago martínez,santiagomartinez985@gmail.com,+57 319 6100586,2,200000,WEB,2026-07-13 12:30:00
ft_sal_003441,ft_evt_0061,Sara Quintero,sara.quintero73+spam@gmail.com,329 000 1871,2,124000,WEB,2026-07-11 09:30:00
ft_sal_003442,ft_evt_0061,juan ortiz,juan.ortiz@gmail.com,(+57) 328-793-5393,2,262000,WEB,2026-07-12 02:30:00
ft_sal_003443,ft_evt_0061,esteban martínez,esteban.martinez@gmail.com,320 350 1082,2,196000,WEB,2026-07-17 05:30:00
ft_sal_003444,ft_evt_0061,Ricardo Cárdenas,julian.betancur@hotmail.com,+57 309 8243021,1,40000,WEB,2026-07-16 06:30:00
ft_sal_003445,ft_evt_0061,Manuela Vargas Suárez,manuelavargas571@gmail.com,+57 327 5928675,3,282000,WEB,2026-07-15 03:30:00
ft_sal_003446,ft_evt_0061,catalina ortiz,CATALINA.ORTIZ82@GMAIL.COM,3242173808,1,43000,BOX_OFFICE,2026-07-24 05:30:00
ft_sal_003447,ft_evt_0061,Valentina Céspedes,valentinacespedes530@gmail.com,3199680550,1,102000,WEB,2026-07-18 10:30:00
ft_sal_003448,ft_evt_0061,juan suárez,juan.suarez@hotmial.com,300 328 9963,3,414000,WEB,2026-07-16 01:30:00
ft_sal_003449,ft_evt_0061,PAULA ZAPATA,valentina.rojas39@gmail.com,+57 303 9189192,4,372000,WEB,2026-07-10 02:30:00
ft_sal_003450,ft_evt_0061,Ricardo Moreno,ricardomoreno714@hotmail.com,(+57) 319-483-1688,4,180000,WEB,2026-07-14 02:30:00
ft_sal_003451,ft_evt_0061,Cristian Arango,cristian.arango59@hotmial.com,3099415074,1,45000,WEB,2026-07-14 03:30:00
ft_sal_003452,ft_evt_0061,esteban moreno,estebanmoreno970@gmail.com,,2,90000,WEB,2026-07-12 03:30:00
ft_sal_003453,ft_evt_0061,Isabella Zapata,isabella.zapata@outlook.com,573047889118,1,40000,WEB,2026-07-17 17:30:00
ft_sal_003454,ft_evt_0061,Mateo González,mateogonzalez903@icloud.com,573045520484,2,112000,WEB,2026-07-22 16:30:00
ft_sal_003455,ft_evt_0061,Andrés Betancur,andres.betancur@gmial.com,(+57) 324-293-7706,4,0,WEB,2026-07-14 06:30:00
ft_sal_003456,ft_evt_0061,carlos salazar,carlos.salazar+spam@gmail.com,573226577043,2,124000,BOX_OFFICE,2026-07-24 13:30:00
ft_sal_003457,ft_evt_0061,Cristian Guerrero,cristianguerrero662@gmail.com,+57 314 3867491,3,138000,ADMIN,2026-07-09 15:30:00
ft_sal_003458,ft_evt_0061,Daniel Rodríguez,danielrodriguez427@gmail.com,,1,41000,WEB,2026-07-14 19:30:00
ft_sal_003459,ft_evt_0061,Natalia Suárez,nataliasuarez563@outlook.com,319 603 3247,3,138000,BOX_OFFICE,2026-07-24 05:30:00
ft_sal_003460,ft_evt_0061,alejandra cárdenas,alejandra.cardenas96+spam@hotmail.com,(+57) 309-931-8767,3,285000,WEB,2026-07-11 15:30:00
ft_sal_003461,ft_evt_0061,Diego Rodríguez,diego.rodriguez@hotmail.com,(+57) 314-583-6665,1,42000,WEB,2026-07-12 03:30:00
ft_sal_003462,ft_evt_0061,Juliana Muñoz,juliana.munoz38+eventos@gmail.com,,3,0,WEB,2026-07-14 12:30:00
ft_sal_003463,ft_evt_0061,Mariana Arango Rojas,marianaarango892@gmail.com,+57 309 0306421,1,63000,WEB,2026-07-16 05:30:00
ft_sal_003464,ft_evt_0061,Natalia Cárdenas,nataliacardenas780@gmail.com,573051929958,1,66000,BOX_OFFICE,2026-07-24 16:30:00
ft_sal_003465,ft_evt_0061,Ricardo Ramírez,isabella.salazar44@gmail.com,3170470840,4,164000,BOX_OFFICE,2026-07-24 10:30:00
ft_sal_003466,ft_evt_0061,catalina guerrero,catalinaguerrero111@gmail.com,(+57) 322-164-0593,2,120000,WEB,2026-07-16 00:30:00
ft_sal_003467,ft_evt_0061,Miguel Ramírez González,miguel.ramirez@outlook.com,312 049 3007,1,46000,WEB,2026-07-12 06:30:00
ft_sal_003468,ft_evt_0061,NATALIA RAMÍREZ,nataliaramirez271@gmail.com,,2,92000,WEB,2026-06-30 11:30:00
ft_sal_003469,ft_evt_0061,mateo hernández,MATEO.HERNANDEZ5@YAHOO.COM,+57 300 2711837,2,200000,WEB,2026-07-05 01:30:00
ft_sal_003470,ft_evt_0061,sebastián cárdenas,sebastian.cardenas59@gmail.com,328 181 6277,1,98000,WEB,2026-07-11 12:30:00
ft_sal_003471,ft_evt_0061,Tatiana Salazar,tatiana.salazar99@gmail.com,573274587952,1,48000,BOX_OFFICE,2026-07-24 19:30:00
ft_sal_003472,ft_evt_0061,Andrés Restrepo,andres.restrepo31@gmail.com,,1,139000,BOX_OFFICE,2026-07-24 04:30:00
ft_sal_003473,ft_evt_0061,Cristian Gonzalez,cristiangonzalez557@gmail.com,573072976276,1,43000,BOX_OFFICE,2026-07-24 04:30:00
ft_sal_003474,ft_evt_0061,Valentina Quintero,valentina.quintero64+eventos@outlook.com,3235355528,1,45000,WEB,2026-07-16 18:30:00
ft_sal_003475,ft_evt_0061,Felipe Valencia Arango,felipe.valencia+compras@yahoo.com,+57 327 8417905,2,0,WEB,2026-07-13 04:30:00
ft_sal_003476,ft_evt_0061,alejandra ospina,alejandra.ospina225@gmail.com,(+57) 304-687-8968,1,41000,WEB,2026-07-15 03:30:00
ft_sal_003477,ft_evt_0061,Catalina González,catalina.gonzlez994@gmail.com,,2,0,WEB,2026-07-16 15:30:00
ft_sal_003478,ft_evt_0061,miguel mejía,MIGUEL.MEJIA@OUTLOOK.COM,573183452388,1,43000,BOX_OFFICE,2026-07-24 09:30:00
ft_sal_003479,ft_evt_0061,Cristian López,cristianlopez419@gmail.com,+57 317 2067753,1,46000,ADMIN,2026-07-19 04:30:00
ft_sal_003480,ft_evt_0061,Andres Restrepo,luisa.cespedes97@gmail.com,325 859 6091,1,46000,WEB,2026-07-15 12:30:00
ft_sal_003481,ft_evt_0061,Carlos Valencia Guerrero,carlos.valencia565@gmail.com,+57 308 7068124,1,137000,WEB,2026-07-20 00:30:00
ft_sal_003482,ft_evt_0061,Daniela Moreno,danielamoreno766@hotmail.com,(+57) 325-700-5038,3,138000,BOX_OFFICE,2026-07-24 01:30:00
ft_sal_003483,ft_evt_0061,María Gómez,mariagomez243@gmail.com,318 520 2263,1,141000,WEB,2026-07-15 02:30:00
ft_sal_003484,ft_evt_0061,Carolina Gómez,CAROLINA.GOMEZ@OUTLOOK.COM,309 643 6336,1,57000,WEB,2026-07-17 09:30:00
ft_sal_003485,ft_evt_0061,Daniel Martínez,danielmartinez112@gmail.com,573035034432,1,57000,WEB,2026-07-20 05:30:00
ft_sal_003486,ft_evt_0061,Felipe Cárdenas Bermúdez,felipe.cardenas33@gmail.com,(+57) 304-765-2063,1,49000,WEB,2026-07-16 20:30:00
ft_sal_003487,ft_evt_0061,Valentina Moreno,valentina.moreno34@icloud.com,+57 305 5484778,2,182000,WEB,2026-07-07 09:30:00
ft_sal_003488,ft_evt_0061,Julián Betancur Mejía,julianbetancur922@outlook.com,323 936 3272,2,84000,WEB,2026-07-14 03:30:00
ft_sal_003489,ft_evt_0061,Esteban Mejía,esteban.mejia705@gmial.com,573230632311,1,46000,WEB,2026-07-23 20:30:00
ft_sal_003490,ft_evt_0061,Diego Castro,diegocastro862@gmail.com,3234842866,2,0,WEB,2026-07-10 09:30:00
ft_sal_003491,ft_evt_0061,XIMENA CÉSPEDES,ximena.cespedes485@gmail.com,3227337343,4,560000,RRPP,2026-07-12 15:30:00
ft_sal_003492,ft_evt_0061,natalia peña,natalia.pena91+spam@gmail.com,(+57) 317-848-3171,1,58000,WEB,2026-07-12 12:30:00
ft_sal_003493,ft_evt_0061,Diego Hernández,diegohernandez475@gmail.com,573284861432,2,186000,WEB,2026-07-16 06:30:00
ft_sal_003494,ft_evt_0061,Tatiana Rodríguez,tatiana.rodriguez@outlook.com,+57 305 3965556,4,244000,WEB,2026-07-08 03:30:00
ft_sal_003495,ft_evt_0061,Alejandra Cifuentes,alejandra.cifuentes@outlook.com,573251802817,2,118000,WEB,2026-07-19 18:30:00
ft_sal_003496,ft_evt_0061,Laura Rodríguez,laurarodriguez720@gmail.com,(+57) 321-501-0554,4,180000,ADMIN,2026-07-19 17:30:00
ft_sal_003497,ft_evt_0061,Daniela Vargas,danielavargas74@gmail.com,323 173 2585,3,0,BOX_OFFICE,2026-07-24 15:30:00
ft_sal_003498,ft_evt_0061,D. Salazar,danielsalazar186@hotmail.com,573156277123,1,63000,WEB,2026-07-14 06:30:00
ft_sal_003499,ft_evt_0061,sebastián arango,sebastian.arango833@gmail.com,573026603827,2,180000,WEB,2026-07-21 03:30:00
ft_sal_003500,ft_evt_0061,Camila Quintero,camilaquintero546@gmail.com,573156145282,4,256000,WEB,2026-07-17 08:30:00
ft_sal_003501,ft_evt_0061,david guerrero,david.guerrero41+eventos@gmail.com,,2,274000,WEB,2026-07-08 11:30:00
ft_sal_003502,ft_evt_0061,Sebastián Salazar,sebastian.salazar51@icloud.com,3290270946,2,0,WEB,2026-07-15 01:30:00
ft_sal_003503,ft_evt_0061,Mariana Ospina Quintero,marianaospina129@gmail.com,+57 305 4345774,1,40000,RRPP,2026-07-19 08:30:00
ft_sal_003504,ft_evt_0061,Ximena Salazar,ximena.salazar@hotmail.com,324 327 3485,1,137000,ADMIN,2026-07-09 06:30:00
ft_sal_003505,ft_evt_0061,Esteban Hernández,estebanhernandez90@outlook.com,(+57) 314-283-8046,1,140000,WEB,2026-07-18 11:30:00
ft_sal_003506,ft_evt_0061,David Céspedes,david.cespedes43@hotmail.com,573206072967,1,93000,WEB,2026-07-19 18:30:00
ft_sal_003507,ft_evt_0061,Jiménez Ricardo,ricardo.jimenez@gmail.com,300 854 5065,1,47000,WEB,2026-07-17 19:30:00
ft_sal_003508,ft_evt_0061,andrés castro,andres.castro+eventos@gmail.com,324 711 0971,1,0,WEB,2026-07-19 07:30:00
ft_sal_003509,ft_evt_0061,Vargas Mariana,mariana.vargas9@gmail.com,319 510 3514,1,50000,WEB,2026-07-19 20:30:00
ft_sal_003510,ft_evt_0061,Sebastián Gómez,sebastan.gomez11@outlook.com,573240865840,1,60000,BOX_OFFICE,2026-07-24 09:30:00
ft_sal_003511,ft_evt_0061,Juliana Arango,julina.arango94@gmail.com,573119180641,1,63000,WEB,2026-07-14 09:30:00
ft_sal_003512,ft_evt_0061,Gómez Carolina,carolina.gomez229@gmail.com,573185200023,2,92000,WEB,2026-07-08 11:30:00
ft_sal_003513,ft_evt_0061,óscar restrepo,oscar.restrepo@hotmial.com,3176159442,1,102000,WEB,2026-07-18 08:30:00
ft_sal_003514,ft_evt_0061,juan gómez,juangomez611@proton.me,303 776 2192,2,184000,WEB,2026-07-19 12:30:00
ft_sal_003515,ft_evt_0061,carlos mejía,carlosmejia40@gmail.com,3163444944,2,84000,BOX_OFFICE,2026-07-24 10:30:00
ft_sal_003516,ft_evt_0061,Natalia Valencia,nataliavalencia581@gmail.com,(+57) 306-967-6510,6,624000,WEB,2026-07-21 19:30:00
ft_sal_003517,ft_evt_0061,Paula Valencia,paula.valencia47@gmail.com,327 378 2034,1,64000,WEB,2026-07-09 10:30:00
ft_sal_003518,ft_evt_0061,Castro Cristian,cristian.casto25@gmail.com,(+57) 307-755-2200,1,0,WEB,2026-07-21 06:30:00
ft_sal_003519,ft_evt_0061,Valentina Martínez,valentina.martinez26@outlook.com,314 467 8480,1,44000,WEB,2026-07-19 07:30:00
ft_sal_003520,ft_evt_0061,diego moreno,diego.moreno333@gmail.com,3079765473,1,46000,WEB,2026-07-16 03:30:00
ft_sal_003521,ft_evt_0061,Diana Jiménez,dianajimenez438@icloud.com,+57 312 9877700,2,92000,WEB,2026-07-11 18:30:00
ft_sal_003522,ft_evt_0061,Ramírez Miguel,miguelramirez524@outlook.com,306 677 5047,1,46000,ADMIN,2026-07-16 14:30:00
ft_sal_003523,ft_evt_0061,Daniel Moreno,daniel.moreno26+spam@gmail.com,+57 327 0066146,1,48000,WEB,2026-07-13 00:30:00
ft_sal_003524,ft_evt_0061,R. Valencia,ricardovalencia287@gmail.com,314 146 6789,3,126000,WEB,2026-07-13 16:30:00
ft_sal_003525,ft_evt_0061,Andrea Valencia,carlos.valencia173@gmail.com,3141862996,3,411000,WEB,2026-07-11 17:30:00
ft_sal_003526,ft_evt_0061,Diana Ospina,diana.ospina71@gmail.com,3035048913,2,0,ADMIN,2026-07-09 08:30:00
ft_sal_003527,ft_evt_0061,ESTEBAN MEJÍA,esteban.mejia66@gmail.com,+57 325 8588865,2,122000,WEB,2026-07-12 07:30:00
ft_sal_003528,ft_evt_0061,Carolina Vargas,carolinavargas55@gmail.com,573068416599,1,0,WEB,2026-07-13 17:30:00
ft_sal_003529,ft_evt_0061,Fabián Ramírez,faian.ramirez@hotmail.com,+57 308 4240548,1,58000,BOX_OFFICE,2026-07-24 12:30:00
ft_sal_003530,ft_evt_0061,Juliana Salazar,juliana.salazar45@gmail.com,(+57) 329-900-6813,6,258000,WEB,2026-07-04 15:30:00
ft_sal_003531,ft_evt_0061,Sara Zapata,sara.zapata+spam@hotmail.com,+57 329 8441271,2,120000,WEB,2026-07-14 15:30:00
ft_sal_003532,ft_evt_0061,Laura Mejía Salazar,lauramejia774@gmail.com,319 096 7732,2,88000,WEB,2026-07-15 15:30:00
ft_sal_003533,ft_evt_0061,Tatiana Moreno,tatiana.moreno210@gmail.com,311 426 6997,1,43000,WEB,2026-07-16 05:30:00
ft_sal_003534,ft_evt_0061,Luisa Ospina,luisaospina532@hotmail.com,312 805 4477,2,94000,WEB,2026-07-16 03:30:00
